PaymentKey,DateKey,PaymentMethodKey,BusinessUnitKey,OpeningBalance,TotalCollected,TotalPaid,ClosingBalance
2093,20231215,2,2,3146179.23,150346.11,769449.4,2527075.94
2094,20231215,3,2,5274827.11,13542.68,0.0,5288369.79
2095,20231216,1,1,20318484.65,152950.76,76837.25,20394598.16
2096,20231216,2,1,18706091.76,207365.71,0.0,18913457.47
2097,20231216,3,1,11368548.88,39026.74,0.0,11407575.62
2098,20231216,1,2,25454149.93,215046.77,107816.43,25561380.27
2099,20231216,2,2,2527075.94,168770.29,0.0,2695846.23
2100,20231216,3,2,5288369.79,21258.89,0.0,5309628.68
2101,20231217,1,1,20394598.16,205180.01,102982.02,20496796.15
2102,20231217,2,1,18913457.47,210959.05,0.0,19124416.52
2103,20231217,3,1,11407575.62,33177.75,0.0,11440753.37
2104,20231217,1,2,25561380.27,189862.89,95243.29,25655999.87
2105,20231217,2,2,2695846.23,146093.65,0.0,2841939.88
2106,20231217,3,2,5309628.68,20497.64,0.0,5330126.32
2107,20231218,1,1,20496796.15,148708.48,85086.07,20560418.56
2108,20231218,2,1,19124416.52,237947.91,34028.41,19328336.02
2109,20231218,3,1,11440753.37,29498.07,0.0,11470251.44
2110,20231218,1,2,25655999.87,122901.7,65827.95,25713073.62
2111,20231218,2,2,2841939.88,115254.21,46338.61,2910855.48
2112,20231218,3,2,5330126.32,6001.25,0.0,5336127.57
2113,20231219,1,1,20560418.56,164625.56,82675.91,20642368.21
2114,20231219,2,1,19328336.02,154068.99,753375.76,18729029.25
2115,20231219,3,1,11470251.44,13337.16,0.0,11483588.6
2116,20231219,1,2,25713073.62,134187.38,67439.84,25779821.16
2117,20231219,2,2,2910855.48,103881.11,0.0,3014736.59
2118,20231219,3,2,5336127.57,16053.06,0.0,5352180.63
2119,20231220,1,1,20642368.21,103343.76,71700.71,20674011.26
2120,20231220,2,1,18729029.25,174392.97,206848.03,18696574.19
2121,20231220,3,1,11483588.6,29310.65,0.0,11512899.25
2122,20231220,1,2,25779821.16,107089.68,53880.83,25833030.01
2123,20231220,2,2,3014736.59,78706.1,105685.13,2987757.56
2124,20231220,3,2,5352180.63,9812.18,0.0,5361992.81
2125,20231221,1,1,20674011.26,232284.63,165763.34,20740532.55
2126,20231221,2,1,18696574.19,346685.96,102830.69,18940429.46
2127,20231221,3,1,11512899.25,10743.53,0.0,11523642.78
2128,20231221,1,2,25833030.01,110876.69,61874.51,25882032.19
2129,20231221,2,2,2987757.56,83504.72,40563.93,3030698.35
2130,20231221,3,2,5361992.81,11083.37,0.0,5373076.18
2131,20231222,1,1,20740532.55,569694.21,285145.52,21025081.24
2132,20231222,2,1,18940429.46,407790.43,0.0,19348219.89
2133,20231222,3,1,11523642.78,20718.87,0.0,11544361.65
2134,20231222,1,2,25882032.19,230087.06,115345.54,25996773.71
2135,20231222,2,2,3030698.35,168456.48,0.0,3199154.83
2136,20231222,3,2,5373076.18,20527.01,0.0,5393603.19
2137,20231223,1,1,21025081.24,252091.29,126452.33,21150720.2
2138,20231223,2,1,19348219.89,273848.75,0.0,19622068.64
2139,20231223,3,1,11544361.65,55550.79,0.0,11599912.44
2140,20231223,1,2,25996773.71,272817.8,136720.52,26132870.99
2141,20231223,2,2,3199154.83,177655.05,0.0,3376809.88
2142,20231223,3,2,5393603.19,22955.29,0.0,5416558.48
2143,20231224,1,1,21150720.2,89185.58,44946.44,21194959.34
2144,20231224,2,1,19622068.64,108517.74,0.0,19730586.38
2145,20231224,3,1,11599912.44,14483.9,0.0,11614396.34
2146,20231224,1,2,26132870.99,154637.74,77599.56,26209909.17
2147,20231224,2,2,3376809.88,117373.68,0.0,3494183.56
2148,20231224,3,2,5416558.48,17108.02,0.0,5433666.5
2149,20231225,1,1,21194959.34,182679.84,247646.96,21129992.22
2150,20231225,2,1,19730586.38,225237.81,146812.64,19809011.55
2151,20231225,3,1,11614396.34,13000.1,0.0,11627396.44
2152,20231225,1,2,26209909.17,152799.55,183036.12,26179672.6
2153,20231225,2,2,3494183.56,118512.12,62493.4,3550202.28
2154,20231225,3,2,5433666.5,8751.69,0.0,5442418.19
2155,20231226,1,1,21129992.22,105873.95,107064.27,21128801.9
2156,20231226,2,1,19809011.55,144053.26,84988.72,19868076.09
2157,20231226,3,1,11627396.44,28883.55,0.0,11656279.99
2158,20231226,1,2,26179672.6,140794.26,92930.62,26227536.24
2159,20231226,2,2,3550202.28,116671.96,14583.88,3652290.36
2160,20231226,3,2,5442418.19,9396.13,0.0,5451814.32
2161,20231227,1,1,21128801.9,126766.67,63753.86,21191814.71
2162,20231227,2,1,19868076.09,201960.32,0.0,20070036.41
2163,20231227,3,1,11656279.99,11717.99,0.0,11667997.98
2164,20231227,1,2,26227536.24,164213.87,82435.01,26309315.1
2165,20231227,2,2,3652290.36,126421.65,0.0,3778712.01
2166,20231227,3,2,5451814.32,14748.38,0.0,5466562.7
2167,20231228,1,1,21191814.71,134045.74,174437.17,21151423.28
2168,20231228,2,1,20070036.41,137693.94,13378.73,20194351.62
2169,20231228,3,1,11667997.98,12750.22,0.0,11680748.2
2170,20231228,1,2,26309315.1,175479.86,89655.79,26395139.17
2171,20231228,2,2,3778712.01,123072.52,8284.72,3893499.81
2172,20231228,3,2,5466562.7,10187.8,0.0,5476750.5
2173,20231229,1,1,21151423.28,144954.38,72831.25,21223546.41
2174,20231229,2,1,20194351.62,151408.44,0.0,20345760.06
2175,20231229,3,1,11680748.2,70657.84,0.0,11751406.04
2176,20231229,1,2,26395139.17,263507.6,132095.82,26526550.95
2177,20231229,2,2,3893499.81,182599.35,952712.89,3123386.27
2178,20231229,3,2,5476750.5,18823.9,0.0,5495574.4
2179,20231230,1,1,21223546.41,121531.94,61043.64,21284034.71
2180,20231230,2,1,20345760.06,122709.81,0.0,20468469.87
2181,20231230,3,1,11751406.04,65047.7,0.0,11816453.74
2182,20231230,1,2,26526550.95,160318.55,80477.35,26606392.15
2183,20231230,2,2,3123386.27,119207.79,0.0,3242594.06
2184,20231230,3,2,5495574.4,8853.73,0.0,5504428.13
2185,20231231,1,1,21284034.71,152908.27,76811.18,21360131.8
2186,20231231,2,1,20468469.87,178958.14,0.0,20647428.01
2187,20231231,3,1,11816453.74,7541.26,0.0,11823995.0
2188,20231231,1,2,26606392.15,158177.08,100515.09,26664054.14
2189,20231231,2,2,3242594.06,115783.21,23853.91,3334523.36
2190,20231231,3,2,5504428.13,19263.92,0.0,5523692.05
2191,20240101,1,1,21360131.8,169724.88,225105.06,21304751.62
2192,20240101,2,1,20647428.01,214994.73,105996.66,20756426.08
2193,20240101,3,1,11823995.0,16454.07,0.0,11840449.07
2194,20240101,1,2,26664054.14,145378.92,81341.28,26728091.78
2195,20240101,2,2,3334523.36,104425.79,55300.22,3383648.93
2196,20240101,3,2,5523692.05,16528.86,0.0,5540220.91
2197,20240102,1,1,21304751.62,144117.26,72507.34,21376361.54
2198,20240102,2,1,20756426.08,210609.88,0.0,20967035.96
2199,20240102,3,1,11840449.07,23099.26,0.0,11863548.33
2200,20240102,1,2,26728091.78,157539.85,79108.72,26806522.91
2201,20240102,2,2,3383648.93,124446.55,0.0,3508095.48
2202,20240102,3,2,5540220.91,18033.66,0.0,5558254.57
2203,20240103,1,1,21376361.54,104592.53,52769.15,21428184.92
2204,20240103,2,1,20967035.96,98625.76,0.0,21065661.72
2205,20240103,3,1,11863548.33,9549.52,0.0,11873097.85
2206,20240103,1,2,26806522.91,175946.08,88268.96,26894200.03
2207,20240103,2,2,3508095.48,128726.55,0.0,3636822.03
2208,20240103,3,2,5558254.57,12429.37,0.0,5570683.94
2209,20240104,1,1,21428184.92,95412.7,59236.87,21464360.75
2210,20240104,2,1,21065661.72,201500.26,67372.93,21199789.05
2211,20240104,3,1,11873097.85,12272.86,0.0,11885370.71
2212,20240104,1,2,26894200.03,182538.43,200398.26,26876340.2
2213,20240104,2,2,3636822.03,127868.24,62005.78,3702684.49
2214,20240104,3,2,5570683.94,17820.53,0.0,5588504.47
2215,20240105,1,1,21464360.75,72049.35,58037.5,21478372.6
2216,20240105,2,1,21199789.05,205761.97,50003.66,21355547.36
2217,20240105,3,1,11885370.71,22581.16,0.0,11907951.87
2218,20240105,1,2,26876340.2,254003.53,142737.32,26987606.41
2219,20240105,2,2,3702684.49,195123.48,14538.79,3883269.18
2220,20240105,3,2,5588504.47,29153.03,0.0,5617657.5
2221,20240106,1,1,21478372.6,123423.1,62232.3,21539563.4
2222,20240106,2,1,21355547.36,125797.58,0.0,21481344.94
2223,20240106,3,1,11907951.87,22595.39,0.0,11930547.26
2224,20240106,1,2,26987606.41,224227.24,112484.36,27099349.29
2225,20240106,2,2,3883269.18,164162.41,853194.07,3194237.52
2226,20240106,3,2,5617657.5,11864.72,0.0,5629522.22
2227,20240107,1,1,21539563.4,90890.29,45848.43,21584605.26
2228,20240107,2,1,21481344.94,133260.1,0.0,21614605.04
2229,20240107,3,1,11930547.26,9797.36,0.0,11940344.62
2230,20240107,1,2,27099349.29,147465.92,74099.8,27172715.41
2231,20240107,2,2,3194237.52,108844.49,0.0,3303082.01
2232,20240107,3,2,5629522.22,6797.96,0.0,5636320.18
2233,20240108,1,1,21584605.26,133188.95,168916.04,21548878.17
2234,20240108,2,1,21614605.04,188547.87,52891.4,21750261.51
2235,20240108,3,1,11940344.62,8813.22,0.0,11949157.84
2236,20240108,1,2,27172715.41,120698.87,62636.07,27230778.21
2237,20240108,2,2,3303082.01,89683.1,24102.7,3368662.41
2238,20240108,3,2,5636320.18,16808.64,0.0,5653128.82
2239,20240109,1,1,21548878.17,131791.03,66311.32,21614357.88
2240,20240109,2,1,21750261.51,182785.13,1285418.76,20647627.88
2241,20240109,3,1,11949157.84,8663.65,0.0,11957821.49
2242,20240109,1,2,27230778.21,124545.22,62602.03,27292721.4
2243,20240109,2,2,3368662.41,105285.55,0.0,3473947.96
2244,20240109,3,2,5653128.82,16003.87,0.0,5669132.69
2245,20240110,1,1,21614357.88,121133.05,61075.92,21674415.01
2246,20240110,2,1,20647627.88,218922.49,3997.18,20862553.19
2247,20240110,3,1,11957821.49,16676.05,0.0,11974497.54
2248,20240110,1,2,27292721.4,206182.31,104400.27,27394503.44
2249,20240110,2,2,3473947.96,141659.91,31636.17,3583971.7
2250,20240110,3,2,5669132.69,14095.48,0.0,5683228.17
2251,20240111,1,1,21674415.01,126058.66,92911.69,21707561.98
2252,20240111,2,1,20862553.19,138171.62,96802.09,20903922.72
2253,20240111,3,1,11974497.54,21511.66,0.0,11996009.2
2254,20240111,1,2,27394503.44,110174.18,73561.63,27431115.99
2255,20240111,2,2,3583971.7,81928.56,42069.15,3623831.11
2256,20240111,3,2,5683228.17,12744.38,0.0,5695972.55
2257,20240112,1,1,21707561.98,182148.71,339144.97,21550565.72
2258,20240112,2,1,20903922.72,216621.86,0.0,21120544.58
2259,20240112,3,1,11996009.2,64890.57,0.0,12060899.77
2260,20240112,1,2,27431115.99,179506.9,90100.6,27520522.29
2261,20240112,2,2,3623831.11,135052.16,85074.57,3673808.7
2262,20240112,3,2,5695972.55,13487.48,0.0,5709460.03
2263,20240113,1,1,21550565.72,214054.39,166967.12,21597652.99
2264,20240113,2,1,21120544.58,206791.82,25889.33,21301447.07
2265,20240113,3,1,12060899.77,43581.09,0.0,12104480.86
2266,20240113,1,2,27520522.29,170128.72,85427.6,27605223.41
2267,20240113,2,2,3673808.7,111388.98,0.0,3785197.68
2268,20240113,3,2,5709460.03,16019.97,0.0,5725480.0
2269,20240114,1,1,21597652.99,84501.06,42706.14,21639447.91
2270,20240114,2,1,21301447.07,92910.0,0.0,21394357.07
2271,20240114,3,1,12104480.86,22527.6,0.0,12127008.46
2272,20240114,1,2,27605223.41,187170.89,93966.84,27698427.46
2273,20240114,2,2,3785197.68,127584.23,0.0,3912781.91
2274,20240114,3,2,5725480.0,34752.97,0.0,5760232.97
2275,20240115,1,1,21639447.91,132262.81,89799.53,21681911.19
2276,20240115,2,1,21394357.07,221174.35,88848.31,21526683.11
2277,20240115,3,1,12127008.46,27949.89,0.0,12154958.35
2278,20240115,1,2,27698427.46,132395.82,156986.2,27673837.08
2279,20240115,2,2,3912781.91,103267.08,294143.65,3721905.34
2280,20240115,3,2,5760232.97,11809.37,0.0,5772042.34
2281,20240116,1,1,21681911.19,168003.91,84368.57,21765546.53
2282,20240116,2,1,21526683.11,157507.3,0.0,21684190.41
2283,20240116,3,1,12154958.35,20905.07,0.0,12175863.42
2284,20240116,1,2,27673837.08,107579.69,54182.41,27727234.36
2285,20240116,2,2,3721905.34,83010.35,0.0,3804915.69
2286,20240116,3,2,5772042.34,2890.44,0.0,5774932.78
2287,20240117,1,1,21765546.53,138144.91,69608.83,21834082.61
2288,20240117,2,1,21684190.41,199901.04,0.0,21884091.45
2289,20240117,3,1,12175863.42,30011.49,0.0,12205874.91
2290,20240117,1,2,27727234.36,149992.96,75272.26,27801955.06
2291,20240117,2,2,3804915.69,122372.87,0.0,3927288.56
2292,20240117,3,2,5774932.78,20160.67,0.0,5795093.45
2293,20240118,1,1,21834082.61,308886.09,178588.8,21964379.9
2294,20240118,2,1,21884091.45,239079.65,70957.41,22052213.69
2295,20240118,3,1,12205874.91,62730.13,0.0,12268605.04
2296,20240118,1,2,27801955.06,107276.11,54110.42,27855120.75
2297,20240118,2,2,3927288.56,100190.66,21850.68,4005628.54
2298,20240118,3,2,5795093.45,16163.98,0.0,5811257.43
2299,20240119,1,1,21964379.9,160447.83,80620.98,22044206.75
2300,20240119,2,1,22052213.69,236727.28,0.0,22288940.97
2301,20240119,3,1,12268605.04,19697.11,0.0,12288302.15
2302,20240119,1,2,27855120.75,225738.42,113128.46,27967730.71
2303,20240119,2,2,4005628.54,155704.7,0.0,4161333.24
2304,20240119,3,2,5811257.43,18292.34,0.0,5829549.77
2305,20240120,1,1,22044206.75,168755.76,108785.88,22104176.63
2306,20240120,2,1,22288940.97,230987.8,96607.06,22423321.71
2307,20240120,3,1,12288302.15,33069.11,0.0,12321371.26
2308,20240120,1,2,27967730.71,171148.49,85886.75,28052992.45
2309,20240120,2,2,4161333.24,131649.18,0.0,4292982.42
2310,20240120,3,2,5829549.77,28975.93,0.0,5858525.7
2311,20240121,1,1,22104176.63,87000.23,96005.39,22095171.47
2312,20240121,2,1,22423321.71,206828.91,96141.83,22534008.79
2313,20240121,3,1,12321371.26,21016.39,0.0,12342387.65
2314,20240121,1,2,28052992.45,90140.49,45412.92,28097720.02
2315,20240121,2,2,4292982.42,61337.35,0.0,4354319.77
2316,20240121,3,2,5858525.7,10840.16,0.0,5869365.86
2317,20240122,1,1,22095171.47,85328.42,213033.09,21967466.8
2318,20240122,2,1,22534008.79,128884.29,21041.25,22641851.83
2319,20240122,3,1,12342387.65,6953.92,0.0,12349341.57
2320,20240122,1,2,28097720.02,152629.12,88382.89,28161966.25
2321,20240122,2,2,4354319.77,109549.37,762538.67,3701330.47
2322,20240122,3,2,5869365.86,6089.77,0.0,5875455.63
2323,20240123,1,1,21967466.8,93601.82,76943.68,21984124.94
2324,20240123,2,1,22641851.83,170735.65,29591.77,22782995.71
2325,20240123,3,1,12349341.57,13070.15,0.0,12362411.72
2326,20240123,1,2,28161966.25,126856.98,63757.28,28225065.95
2327,20240123,2,2,3701330.47,108340.67,0.0,3809671.14
2328,20240123,3,2,5875455.63,21022.98,0.0,5896478.61
2329,20240124,1,1,21984124.94,159096.23,80008.83,22063212.34
2330,20240124,2,1,22782995.71,287769.2,0.0,23070764.91
2331,20240124,3,1,12362411.72,22532.86,0.0,12384944.58
2332,20240124,1,2,28225065.95,151606.63,76140.34,28300532.24
2333,20240124,2,2,3809671.14,103661.62,1001520.98,2911811.78
2334,20240124,3,2,5896478.61,7887.45,0.0,5904366.06
2335,20240125,1,1,22063212.34,176633.23,151706.04,22088139.53
2336,20240125,2,1,23070764.91,196955.13,65735.5,23201984.54
2337,20240125,3,1,12384944.58,24574.87,0.0,12409519.45
2338,20240125,1,2,28300532.24,186258.72,121363.61,28365427.35
2339,20240125,2,2,2911811.78,158229.52,132251.18,2937790.12
2340,20240125,3,2,5904366.06,14989.06,0.0,5919355.12
2341,20240126,1,1,22088139.53,129302.34,65174.76,22152267.11
2342,20240126,2,1,23201984.54,161713.69,0.0,23363698.23
2343,20240126,3,1,12409519.45,39026.55,0.0,12448546.0
2344,20240126,1,2,28365427.35,199784.34,100285.36,28464926.33
2345,20240126,2,2,2937790.12,137390.42,0.0,3075180.54
2346,20240126,3,2,5919355.12,18001.92,0.0,5937357.04
2347,20240127,1,1,22152267.11,145830.47,73325.57,22224772.01
2348,20240127,2,1,23363698.23,187576.56,3251105.83,20300168.96
2349,20240127,3,1,12448546.0,20534.62,0.0,12469080.62
2350,20240127,1,2,28464926.33,175717.43,88157.84,28552485.92
2351,20240127,2,2,3075180.54,114899.58,114121.91,3075958.21
2352,20240127,3,2,5937357.04,13082.08,0.0,5950439.12
2353,20240128,1,1,22224772.01,146320.87,73671.93,22297420.95
2354,20240128,2,1,20300168.96,136485.79,0.0,20436654.75
2355,20240128,3,1,12469080.62,40351.04,0.0,12509431.66
2356,20240128,1,2,28552485.92,164700.56,82701.91,28634484.57
2357,20240128,2,2,3075958.21,107743.5,0.0,3183701.71
2358,20240128,3,2,5950439.12,6111.56,0.0,5956550.68
2359,20240129,1,1,22297420.95,112469.75,56746.61,22353144.09
2360,20240129,2,1,20436654.75,125666.33,37867.78,20524453.3
2361,20240129,3,1,12509431.66,11363.71,0.0,12520795.37
2362,20240129,1,2,28634484.57,147485.68,77356.46,28704613.79
2363,20240129,2,2,3183701.71,104308.99,46567.65,3241443.05
2364,20240129,3,2,5956550.68,22098.89,0.0,5978649.57
2365,20240130,1,1,22353144.09,100569.0,50795.24,22402917.85
2366,20240130,2,1,20524453.3,128124.32,0.0,20652577.62
2367,20240130,3,1,12520795.37,53314.92,0.0,12574110.29
2368,20240130,1,2,28704613.79,163587.23,82143.17,28786057.85
2369,20240130,2,2,3241443.05,121694.16,127935.71,3235201.5
2370,20240130,3,2,5978649.57,6221.01,0.0,5984870.58
2371,20240131,1,1,22402917.85,195031.66,97985.43,22499964.08
2372,20240131,2,1,20652577.62,207132.21,0.0,20859709.83
2373,20240131,3,1,12574110.29,23968.19,0.0,12598078.48
2374,20240131,1,2,28786057.85,168917.95,84756.43,28870219.37
2375,20240131,2,2,3235201.5,127322.84,0.0,3362524.34
2376,20240131,3,2,5984870.58,14170.22,0.0,5999040.8
2377,20240201,1,1,22499964.08,106828.68,64457.29,22542335.47
2378,20240201,2,1,20859709.83,157118.38,47330.99,20969497.22
2379,20240201,3,1,12598078.48,49581.4,0.0,12647659.88
2380,20240201,1,2,28870219.37,164313.28,82606.05,28951926.6
2381,20240201,2,2,3362524.34,117400.81,177656.56,3302268.59
2382,20240201,3,2,5999040.8,22074.68,0.0,6021115.48
2383,20240202,1,1,22542335.47,159081.09,80165.74,22621250.82
2384,20240202,2,1,20969497.22,230671.25,0.0,21200168.47
2385,20240202,3,1,12647659.88,37810.56,0.0,12685470.44
2386,20240202,1,2,28951926.6,168704.39,84751.97,29035879.02
2387,20240202,2,2,3302268.59,118787.1,0.0,3421055.69
2388,20240202,3,2,6021115.48,23380.53,0.0,6044496.01
2389,20240203,1,1,22621250.82,83304.05,42268.59,22662286.28
2390,20240203,2,1,21200168.47,116525.52,0.0,21316693.99
2391,20240203,3,1,12685470.44,24877.92,0.0,12710348.36
2392,20240203,1,2,29035879.02,247677.3,124261.16,29159295.16
2393,20240203,2,2,3421055.69,197710.38,0.0,3618766.07
2394,20240203,3,2,6044496.01,22753.52,0.0,6067249.53
2395,20240204,1,1,22662286.28,188912.76,94985.19,22756213.85
2396,20240204,2,1,21316693.99,169352.13,0.0,21486046.12
2397,20240204,3,1,12710348.36,22928.57,0.0,12733276.93
2398,20240204,1,2,29159295.16,179761.91,90371.78,29248685.29
2399,20240204,2,2,3618766.07,123693.99,0.0,3742460.06
2400,20240204,3,2,6067249.53,5779.21,0.0,6073028.74
2401,20240205,1,1,22756213.85,131655.99,119284.4,22768585.44
2402,20240205,2,1,21486046.12,155078.3,173043.63,21468080.79
2403,20240205,3,1,12733276.93,23467.39,0.0,12756744.32
2404,20240205,1,2,29248685.29,148379.16,100049.51,29297014.94
2405,20240205,2,2,3742460.06,99311.61,148574.07,3693197.6
2406,20240205,3,2,6073028.74,19928.98,0.0,6092957.72
2407,20240206,1,1,22768585.44,106085.0,53698.8,22820971.64
2408,20240206,2,1,21468080.79,88949.53,0.0,21557030.32
2409,20240206,3,1,12756744.32,10852.47,0.0,12767596.79
2410,20240206,1,2,29297014.94,186038.61,93442.61,29389610.94
2411,20240206,2,2,3693197.6,126513.01,0.0,3819710.61
2412,20240206,3,2,6092957.72,26479.05,0.0,6119436.77
2413,20240207,1,1,22820971.64,93275.2,78309.17,22835937.67
2414,20240207,2,1,21557030.32,124467.02,108319.57,21573177.77
2415,20240207,3,1,12767596.79,19350.98,0.0,12786947.77
2416,20240207,1,2,29389610.94,145702.55,73273.26,29462040.23
2417,20240207,2,2,3819710.61,103332.66,0.0,3923043.27
2418,20240207,3,2,6119436.77,15827.71,0.0,6135264.48
2419,20240208,1,1,22835937.67,264775.76,152935.04,22947778.39
2420,20240208,2,1,21573177.77,222409.14,107017.78,21688569.13
2421,20240208,3,1,12786947.77,73223.53,0.0,12860171.3
2422,20240208,1,2,29462040.23,111826.73,59429.92,29514437.04
2423,20240208,2,2,3923043.27,80909.85,34798.87,3969154.25
2424,20240208,3,2,6135264.48,9939.46,0.0,6145203.94
2425,20240209,1,1,22947778.39,87763.7,44500.48,22991041.61
2426,20240209,2,1,21688569.13,195084.26,0.0,21883653.39
2427,20240209,3,1,12860171.3,14254.94,0.0,12874426.24
2428,20240209,1,2,29514437.04,126805.97,63833.86,29577409.15
2429,20240209,2,2,3969154.25,103223.35,0.0,4072377.6
2430,20240209,3,2,6145203.94,14607.92,0.0,6159811.86
2431,20240210,1,1,22991041.61,280179.13,140700.11,23130520.63
2432,20240210,2,1,21883653.39,298724.89,4088.39,22178289.89
2433,20240210,3,1,12874426.24,14525.2,0.0,12888951.44
2434,20240210,1,2,29577409.15,219550.18,110170.63,29686788.7
2435,20240210,2,2,4072377.6,171940.6,4088.39,4240229.81
2436,20240210,3,2,6159811.86,33310.09,0.0,6193121.95
2437,20240211,1,1,23130520.63,199923.37,146978.18,23183465.82
2438,20240211,2,1,22178289.89,231293.72,47085.24,22362498.37
2439,20240211,3,1,12888951.44,15284.32,0.0,12904235.76
2440,20240211,1,2,29686788.7,200887.98,100843.75,29786832.93
2441,20240211,2,2,4240229.81,139441.83,0.0,4379671.64
2442,20240211,3,2,6193121.95,17230.85,0.0,6210352.8
2443,20240212,1,1,23183465.82,198826.3,103222.86,23279069.26
2444,20240212,2,1,22362498.37,217702.84,58533.86,22521667.35
2445,20240212,3,1,12904235.76,27385.41,0.0,12931621.17
2446,20240212,1,2,29786832.93,234774.84,244743.24,29776864.53
2447,20240212,2,2,4379671.64,159622.95,390289.57,4149005.02
2448,20240212,3,2,6210352.8,16772.21,0.0,6227125.01
2449,20240213,1,1,23279069.26,134308.58,67881.78,23345496.06
2450,20240213,2,1,22521667.35,135916.91,0.0,22657584.26
2451,20240213,3,1,12931621.17,40288.54,0.0,12971909.71
2452,20240213,1,2,29776864.53,86896.03,43840.3,29819920.26
2453,20240213,2,2,4149005.02,71068.24,0.0,4220073.26
2454,20240213,3,2,6227125.01,8207.78,0.0,6235332.79
2455,20240214,1,1,23345496.06,87688.01,44475.9,23388708.17
2456,20240214,2,1,22657584.26,112896.75,0.0,22770481.01
2457,20240214,3,1,12971909.71,22211.69,0.0,12994121.4
2458,20240214,1,2,29819920.26,160655.83,80701.32,29899874.77
2459,20240214,2,2,4220073.26,106228.98,0.0,4326302.24
2460,20240214,3,2,6235332.79,9554.99,0.0,6244887.78
2461,20240215,1,1,23388708.17,99912.02,115185.55,23373434.64
2462,20240215,2,1,22770481.01,199087.37,250823.58,22718744.8
2463,20240215,3,1,12994121.4,5661.81,0.0,12999783.21
2464,20240215,1,2,29899874.77,104730.11,91113.43,29913491.45
2465,20240215,2,2,4326302.24,82265.44,17615.88,4390951.8
2466,20240215,3,2,6244887.78,17418.8,0.0,6262306.58
2467,20240216,1,1,23373434.64,101753.87,51468.05,23423720.46
2468,20240216,2,1,22718744.8,132282.51,0.0,22851027.31
2469,20240216,3,1,12999783.21,9863.2,0.0,13009646.41
2470,20240216,1,2,29913491.45,249092.36,134314.42,30028269.39
2471,20240216,2,2,4390951.8,162266.28,50334.56,4502883.52
2472,20240216,3,2,6262306.58,26080.74,0.0,6288387.32
2473,20240217,1,1,23423720.46,192593.22,96859.14,23519454.54
2474,20240217,2,1,22851027.31,205148.7,0.0,23056176.01
2475,20240217,3,1,13009646.41,56124.22,0.0,13065770.63
2476,20240217,1,2,30028269.39,165783.33,83258.14,30110794.58
2477,20240217,2,2,4502883.52,119929.21,1590146.66,3032666.07
2478,20240217,3,2,6288387.32,26457.99,0.0,6314845.31
2479,20240218,1,1,23519454.54,144825.89,73035.14,23591245.29
2480,20240218,2,1,23056176.01,147253.8,0.0,23203429.81
2481,20240218,3,1,13065770.63,70202.53,0.0,13135973.16
2482,20240218,1,2,30110794.58,126619.55,63795.09,30173619.04
2483,20240218,2,2,3032666.07,85280.04,931332.67,2186613.44
2484,20240218,3,2,6314845.31,5156.54,0.0,6320001.85
2485,20240219,1,1,23591245.29,152945.88,86524.47,23657666.7
2486,20240219,2,1,23203429.81,264218.49,27072.84,23440575.46
2487,20240219,3,1,13135973.16,21018.93,0.0,13156992.09
2488,20240219,1,2,30173619.04,86511.51,92164.86,30167965.69
2489,20240219,2,2,2186613.44,64660.7,17955.88,2233318.26
2490,20240219,3,2,6320001.85,12074.84,0.0,6332076.69
2491,20240220,1,1,23657666.7,167009.29,84135.93,23740540.06
2492,20240220,2,1,23440575.46,219646.27,0.0,23660221.73
2493,20240220,3,1,13156992.09,13388.8,0.0,13170380.89
2494,20240220,1,2,30167965.69,135846.52,68414.94,30235397.27
2495,20240220,2,2,2233318.26,100984.85,0.0,2334303.11
2496,20240220,3,2,6332076.69,17922.37,0.0,6349999.06
2497,20240221,1,1,23740540.06,109021.09,73185.01,23776376.14
2498,20240221,2,1,23660221.73,133601.2,218679.92,23575143.01
2499,20240221,3,1,13170380.89,43956.15,0.0,13214337.04
2500,20240221,1,2,30235397.27,102729.46,51790.69,30286336.04
2501,20240221,2,2,2334303.11,79367.4,0.0,2413670.51
2502,20240221,3,2,6349999.06,12363.32,0.0,6362362.38
2503,20240222,1,1,23776376.14,53476.1,37456.97,23792395.27
2504,20240222,2,1,23575143.01,105676.48,71651.43,23609168.06
2505,20240222,3,1,13214337.04,3737.82,0.0,13218074.86
2506,20240222,1,2,30286336.04,190453.36,116450.02,30360339.38
2507,20240222,2,2,2413670.51,137465.8,1082.18,2550054.13
2508,20240222,3,2,6362362.38,11447.94,0.0,6373810.32
2509,20240223,1,1,23792395.27,273146.65,140788.85,23924753.07
2510,20240223,2,1,23609168.06,278270.88,88106.1,23799332.84
2511,20240223,3,1,13218074.86,55961.19,0.0,13274036.05
2512,20240223,1,2,30360339.38,110158.28,55468.23,30415029.43
2513,20240223,2,2,2550054.13,94913.39,124241.04,2520726.48
2514,20240223,3,2,6373810.32,7376.04,0.0,6381186.36
2515,20240224,1,1,23924753.07,268981.95,135151.39,24058583.63
2516,20240224,2,1,23799332.84,270618.38,1904861.5,22165089.72
2517,20240224,3,1,13274036.05,56901.19,0.0,13330937.24
2518,20240224,1,2,30415029.43,142158.87,71521.05,30485667.25
2519,20240224,2,2,2520726.48,104049.51,0.0,2624775.99
2520,20240224,3,2,6381186.36,17468.18,0.0,6398654.54
