PurchaseKey,DateKey,ProductKey,SupplierKey,BusinessUnitKey,InvoiceNumber,Quantity,UnitPurchasePrice,TotalPurchaseAmount,PaymentMethodKey,PayableInvoiceNumber
18105,20240502,316,9,2,PO-GR-011815,51.719,42.7,2208.4,3,SINV-202405-SUP009-BU2
18106,20240509,316,9,2,PO-GR-011816,51.719,42.55,2200.64,3,SINV-202405-SUP009-BU2
18107,20240524,316,9,2,PO-GR-011817,51.719,42.69,2207.88,3,SINV-202405-SUP009-BU2
18108,20240529,316,9,2,PO-GR-011818,51.718,42.51,2198.53,3,SINV-202405-SUP009-BU2
18109,20240507,317,9,2,PO-GR-011819,9.152,49.79,455.68,3,SINV-202405-SUP009-BU2
18110,20240515,317,9,2,PO-GR-011820,9.152,50.09,458.42,3,SINV-202405-SUP009-BU2
18111,20240524,317,9,2,PO-GR-011821,9.153,50.09,458.47,3,SINV-202405-SUP009-BU2
18112,20240515,318,9,2,PO-GR-011822,12.788,51.18,654.49,2,
18113,20240516,318,9,2,PO-GR-011823,12.788,50.99,652.06,3,SINV-202405-SUP009-BU2
18114,20240524,318,9,2,PO-GR-011824,12.788,51.27,655.64,3,SINV-202405-SUP009-BU2
18115,20240530,318,9,2,PO-GR-011825,12.789,51.1,653.52,3,SINV-202405-SUP009-BU2
18116,20240509,319,9,2,PO-GR-011826,59.167,170.89,10111.05,2,
18117,20240515,319,9,2,PO-GR-011827,59.167,170.63,10095.67,3,SINV-202405-SUP009-BU2
18118,20240516,319,9,2,PO-GR-011828,59.167,170.3,10076.14,3,SINV-202405-SUP009-BU2
18119,20240524,319,9,2,PO-GR-011829,59.166,170.75,10102.59,3,SINV-202405-SUP009-BU2
18120,20240505,320,9,2,PO-GR-011830,10.844,178.45,1935.11,2,
18121,20240506,320,9,2,PO-GR-011831,10.844,178.34,1933.92,3,SINV-202405-SUP009-BU2
18122,20240509,320,9,2,PO-GR-011832,10.845,178.58,1936.7,3,SINV-202405-SUP009-BU2
18123,20240506,321,9,2,PO-GR-011833,9.938,169.57,1685.19,3,SINV-202405-SUP009-BU2
18124,20240513,321,9,2,PO-GR-011834,9.938,170.98,1699.2,3,SINV-202405-SUP009-BU2
18125,20240527,321,9,2,PO-GR-011835,9.937,170.0,1689.29,3,SINV-202405-SUP009-BU2
18126,20240502,322,9,2,PO-GR-011836,9.015,157.97,1424.1,3,SINV-202405-SUP009-BU2
18127,20240527,322,9,2,PO-GR-011837,9.015,158.84,1431.94,3,SINV-202405-SUP009-BU2
18128,20240529,322,9,2,PO-GR-011838,9.015,157.98,1424.19,1,
18129,20240506,323,9,2,PO-GR-011839,1.065,141.1,150.27,3,SINV-202405-SUP009-BU2
18130,20240515,323,9,2,PO-GR-011840,1.065,140.29,149.41,3,SINV-202405-SUP009-BU2
18131,20240502,324,9,2,PO-GR-011841,11.602,76.13,883.26,3,SINV-202405-SUP009-BU2
18132,20240507,324,9,2,PO-GR-011842,11.602,75.96,881.29,3,SINV-202405-SUP009-BU2
18133,20240520,324,9,2,PO-GR-011843,11.602,75.94,881.06,3,SINV-202405-SUP009-BU2
18134,20240513,325,9,2,PO-GR-011844,59.106,73.17,4324.79,3,SINV-202405-SUP009-BU2
18135,20240515,325,9,2,PO-GR-011845,59.106,73.11,4321.24,2,
18136,20240520,325,9,2,PO-GR-011846,59.106,73.34,4334.83,3,SINV-202405-SUP009-BU2
18137,20240527,325,9,2,PO-GR-011847,59.106,73.33,4334.24,3,SINV-202405-SUP009-BU2
18138,20240505,326,10,2,PO-GR-011848,61.892,199.57,12351.79,3,SINV-202405-SUP010-BU2
18139,20240509,326,10,2,PO-GR-011849,61.892,199.18,12327.65,2,
18140,20240515,326,10,2,PO-GR-011850,61.892,198.84,12306.61,3,SINV-202405-SUP010-BU2
18141,20240529,326,10,2,PO-GR-011851,61.89,198.85,12306.83,2,
18142,20240507,327,10,2,PO-GR-011852,9.193,124.51,1144.62,3,SINV-202405-SUP010-BU2
18143,20240515,327,10,2,PO-GR-011853,9.193,124.68,1146.18,3,SINV-202405-SUP010-BU2
18144,20240520,327,10,2,PO-GR-011854,9.193,124.47,1144.25,3,SINV-202405-SUP010-BU2
18145,20240506,328,10,2,PO-GR-011855,7.44,119.0,885.36,3,SINV-202405-SUP010-BU2
18146,20240515,328,10,2,PO-GR-011856,7.44,119.66,890.27,2,
18147,20240529,328,10,2,PO-GR-011857,7.439,118.88,884.35,3,SINV-202405-SUP010-BU2
18148,20240505,329,10,2,PO-GR-011858,16.422,94.33,1549.09,3,SINV-202405-SUP010-BU2
18149,20240513,329,10,2,PO-GR-011859,16.422,94.8,1556.81,3,SINV-202405-SUP010-BU2
18150,20240516,329,10,2,PO-GR-011860,16.422,94.63,1554.01,3,SINV-202405-SUP010-BU2
18151,20240523,329,10,2,PO-GR-011861,16.424,94.21,1547.31,3,SINV-202405-SUP010-BU2
18152,20240520,330,10,2,PO-GR-011862,9.37,74.53,698.35,3,SINV-202405-SUP010-BU2
18153,20240527,330,10,2,PO-GR-011863,9.37,74.48,697.88,3,SINV-202405-SUP010-BU2
18154,20240505,331,10,2,PO-GR-011864,14.932,51.6,770.49,3,SINV-202405-SUP010-BU2
18155,20240506,331,10,2,PO-GR-011865,14.932,51.58,770.19,3,SINV-202405-SUP010-BU2
18156,20240516,331,10,2,PO-GR-011866,14.932,51.39,767.36,3,SINV-202405-SUP010-BU2
18157,20240529,331,10,2,PO-GR-011867,14.934,51.45,768.35,3,SINV-202405-SUP010-BU2
18158,20240505,332,10,2,PO-GR-011868,12.455,56.13,699.1,3,SINV-202405-SUP010-BU2
18159,20240507,332,10,2,PO-GR-011869,12.455,56.4,702.46,2,
18160,20240520,332,10,2,PO-GR-011870,12.455,56.21,700.1,3,SINV-202405-SUP010-BU2
18161,20240507,333,10,2,PO-GR-011871,19.257,50.78,977.87,3,SINV-202405-SUP010-BU2
18162,20240509,333,10,2,PO-GR-011872,19.257,50.62,974.79,3,SINV-202405-SUP010-BU2
18163,20240529,333,10,2,PO-GR-011873,19.257,50.91,980.37,1,
18164,20240530,333,10,2,PO-GR-011874,19.257,50.88,979.8,2,
18165,20240502,334,10,2,PO-GR-011875,16.033,81.35,1304.28,3,SINV-202405-SUP010-BU2
18166,20240515,334,10,2,PO-GR-011876,16.033,80.85,1296.27,3,SINV-202405-SUP010-BU2
18167,20240524,334,10,2,PO-GR-011877,16.033,81.36,1304.44,3,SINV-202405-SUP010-BU2
18168,20240527,334,10,2,PO-GR-011878,16.033,80.71,1294.02,3,SINV-202405-SUP010-BU2
18169,20240516,335,10,2,PO-GR-011879,104.474,3.51,366.7,3,SINV-202405-SUP010-BU2
18170,20240520,335,10,2,PO-GR-011880,104.474,3.51,366.7,3,SINV-202405-SUP010-BU2
18171,20240527,335,10,2,PO-GR-011881,104.474,3.5,365.66,3,SINV-202405-SUP010-BU2
18172,20240529,335,10,2,PO-GR-011882,104.474,3.51,366.7,3,SINV-202405-SUP010-BU2
18173,20240505,336,10,2,PO-GR-011883,121.268,7.24,877.98,3,SINV-202405-SUP010-BU2
18174,20240515,336,10,2,PO-GR-011884,121.268,7.24,877.98,3,SINV-202405-SUP010-BU2
18175,20240523,336,10,2,PO-GR-011885,121.268,7.28,882.83,1,
18176,20240524,336,10,2,PO-GR-011886,121.268,7.24,877.98,2,
18177,20240502,337,10,2,PO-GR-011887,10.996,14.03,154.27,3,SINV-202405-SUP010-BU2
18178,20240505,337,10,2,PO-GR-011888,10.996,14.03,154.27,2,
18179,20240509,337,10,2,PO-GR-011889,10.996,13.93,153.17,3,SINV-202405-SUP010-BU2
18180,20240524,337,10,2,PO-GR-011890,10.997,14.05,154.51,3,SINV-202405-SUP010-BU2
18181,20240509,338,10,2,PO-GR-011891,12.41,29.33,363.99,3,SINV-202405-SUP010-BU2
18182,20240515,338,10,2,PO-GR-011892,12.41,29.34,364.11,1,
18183,20240523,338,10,2,PO-GR-011893,12.41,29.34,364.11,3,SINV-202405-SUP010-BU2
18184,20240530,338,10,2,PO-GR-011894,12.409,29.27,363.21,3,SINV-202405-SUP010-BU2
18185,20240505,339,10,2,PO-GR-011895,107.246,56.28,6035.8,3,SINV-202405-SUP010-BU2
18186,20240506,339,10,2,PO-GR-011896,107.246,55.82,5986.47,2,
18187,20240515,339,10,2,PO-GR-011897,107.246,55.76,5980.04,3,SINV-202405-SUP010-BU2
18188,20240529,339,10,2,PO-GR-011898,107.247,56.11,6017.63,3,SINV-202405-SUP010-BU2
18189,20240505,340,10,2,PO-GR-011899,1.141,56.29,64.23,3,SINV-202405-SUP010-BU2
18190,20240524,340,10,2,PO-GR-011900,1.14,56.47,64.38,2,
18191,20240502,341,10,2,PO-GR-011901,18.579,55.93,1039.12,3,SINV-202405-SUP010-BU2
18192,20240509,341,10,2,PO-GR-011902,18.579,55.9,1038.57,2,
18193,20240520,341,10,2,PO-GR-011903,18.579,56.21,1044.33,3,SINV-202405-SUP010-BU2
18194,20240523,341,10,2,PO-GR-011904,18.579,55.79,1036.52,3,SINV-202405-SUP010-BU2
18195,20240506,342,10,2,PO-GR-011905,14.779,51.76,764.96,3,SINV-202405-SUP010-BU2
18196,20240515,342,10,2,PO-GR-011906,14.779,52.01,768.66,3,SINV-202405-SUP010-BU2
18197,20240520,342,10,2,PO-GR-011907,14.779,52.07,769.54,3,SINV-202405-SUP010-BU2
18198,20240527,342,10,2,PO-GR-011908,14.778,52.09,769.79,3,SINV-202405-SUP010-BU2
18199,20240502,343,10,2,PO-GR-011909,12.74,43.85,558.65,3,SINV-202405-SUP010-BU2
18200,20240509,343,10,2,PO-GR-011910,12.74,44.14,562.34,3,SINV-202405-SUP010-BU2
18201,20240516,343,10,2,PO-GR-011911,12.74,44.02,560.81,3,SINV-202405-SUP010-BU2
18202,20240527,343,10,2,PO-GR-011912,12.739,44.11,561.92,3,SINV-202405-SUP010-BU2
18203,20240509,344,10,2,PO-GR-011913,112.874,39.72,4483.36,2,
18204,20240513,344,10,2,PO-GR-011914,112.874,39.83,4495.77,3,SINV-202405-SUP010-BU2
18205,20240524,344,10,2,PO-GR-011915,112.874,39.9,4503.67,3,SINV-202405-SUP010-BU2
18206,20240530,344,10,2,PO-GR-011916,112.872,39.92,4505.85,3,SINV-202405-SUP010-BU2
18207,20240507,345,10,2,PO-GR-011917,14.103,44.1,621.94,3,SINV-202405-SUP010-BU2
18208,20240509,345,10,2,PO-GR-011918,14.103,44.3,624.76,3,SINV-202405-SUP010-BU2
18209,20240520,345,10,2,PO-GR-011919,14.103,44.35,625.47,3,SINV-202405-SUP010-BU2
18210,20240529,345,10,2,PO-GR-011920,14.103,44.22,623.63,3,SINV-202405-SUP010-BU2
18211,20240502,346,10,2,PO-GR-011921,25.084,11.02,276.43,3,SINV-202405-SUP010-BU2
18212,20240505,346,10,2,PO-GR-011922,25.084,11.0,275.92,3,SINV-202405-SUP010-BU2
18213,20240509,346,10,2,PO-GR-011923,25.084,11.06,277.43,3,SINV-202405-SUP010-BU2
18214,20240523,346,10,2,PO-GR-011924,25.082,11.03,276.65,3,SINV-202405-SUP010-BU2
18215,20240505,347,10,2,PO-GR-011925,15.175,11.14,169.05,3,SINV-202405-SUP010-BU2
18216,20240513,347,10,2,PO-GR-011926,15.175,11.18,169.66,3,SINV-202405-SUP010-BU2
18217,20240516,347,10,2,PO-GR-011927,15.175,11.15,169.2,3,SINV-202405-SUP010-BU2
18218,20240530,347,10,2,PO-GR-011928,15.175,11.11,168.59,3,SINV-202405-SUP010-BU2
18219,20240513,348,10,2,PO-GR-011929,13.366,14.17,189.4,2,
18220,20240527,348,10,2,PO-GR-011930,13.366,14.22,190.06,3,SINV-202405-SUP010-BU2
18221,20240529,348,10,2,PO-GR-011931,13.366,14.08,188.19,3,SINV-202405-SUP010-BU2
18222,20240530,348,10,2,PO-GR-011932,13.364,14.17,189.37,3,SINV-202405-SUP010-BU2
18223,20240509,349,10,2,PO-GR-011933,11.255,28.88,325.04,3,SINV-202405-SUP010-BU2
18224,20240513,349,10,2,PO-GR-011934,11.255,29.07,327.18,3,SINV-202405-SUP010-BU2
18225,20240527,349,10,2,PO-GR-011935,11.255,29.02,326.62,3,SINV-202405-SUP010-BU2
18226,20240530,349,10,2,PO-GR-011936,11.255,29.11,327.63,3,SINV-202405-SUP010-BU2
18227,20240502,350,10,2,PO-GR-011937,10.37,7.01,72.69,3,SINV-202405-SUP010-BU2
18228,20240505,350,10,2,PO-GR-011938,10.37,6.97,72.28,2,
18229,20240524,350,10,2,PO-GR-011939,10.371,7.0,72.6,3,SINV-202405-SUP010-BU2
18230,20240505,351,10,2,PO-GR-011940,3.23,14.58,47.09,3,SINV-202405-SUP010-BU2
18231,20240523,351,10,2,PO-GR-011941,3.23,14.48,46.77,3,SINV-202405-SUP010-BU2
18232,20240505,352,10,2,PO-GR-011942,20.439,3.51,71.74,3,SINV-202405-SUP010-BU2
18233,20240520,352,10,2,PO-GR-011943,20.439,3.53,72.15,2,
18234,20240524,352,10,2,PO-GR-011944,20.439,3.52,71.95,3,SINV-202405-SUP010-BU2
18235,20240527,352,10,2,PO-GR-011945,20.44,3.5,71.54,3,SINV-202405-SUP010-BU2
18236,20240507,353,10,2,PO-GR-011946,16.308,7.21,117.58,3,SINV-202405-SUP010-BU2
18237,20240516,353,10,2,PO-GR-011947,16.308,7.22,117.74,3,SINV-202405-SUP010-BU2
18238,20240520,353,10,2,PO-GR-011948,16.308,7.24,118.07,1,
18239,20240524,353,10,2,PO-GR-011949,16.309,7.23,117.91,3,SINV-202405-SUP010-BU2
18240,20240502,354,10,2,PO-GR-011950,13.736,28.84,396.15,3,SINV-202405-SUP010-BU2
18241,20240505,354,10,2,PO-GR-011951,13.736,28.93,397.38,3,SINV-202405-SUP010-BU2
18242,20240506,354,10,2,PO-GR-011952,13.736,28.78,395.32,1,
18243,20240509,354,10,2,PO-GR-011953,13.737,28.89,396.86,3,SINV-202405-SUP010-BU2
18244,20240502,355,10,2,PO-GR-011954,17.812,25.15,447.97,3,SINV-202405-SUP010-BU2
18245,20240509,355,10,2,PO-GR-011955,17.812,25.16,448.15,3,SINV-202405-SUP010-BU2
18246,20240520,355,10,2,PO-GR-011956,17.812,25.19,448.68,3,SINV-202405-SUP010-BU2
18247,20240523,355,10,2,PO-GR-011957,17.812,25.23,449.4,3,SINV-202405-SUP010-BU2
18248,20240506,356,6,2,PO-GR-011958,14.311,61.18,875.55,3,SINV-202405-SUP006-BU2
18249,20240507,356,6,2,PO-GR-011959,14.311,60.77,869.68,3,SINV-202405-SUP006-BU2
18250,20240516,356,6,2,PO-GR-011960,14.311,60.67,868.25,3,SINV-202405-SUP006-BU2
18251,20240520,356,6,2,PO-GR-011961,14.31,60.87,871.05,3,SINV-202405-SUP006-BU2
18252,20240513,357,6,2,PO-GR-011962,11.045,61.69,681.37,3,SINV-202405-SUP006-BU2
18253,20240516,357,6,2,PO-GR-011963,11.045,61.49,679.16,3,SINV-202405-SUP006-BU2
18254,20240523,357,6,2,PO-GR-011964,11.045,61.9,683.69,3,SINV-202405-SUP006-BU2
18255,20240530,357,6,2,PO-GR-011965,11.045,61.84,683.02,3,SINV-202405-SUP006-BU2
18256,20240502,359,6,2,PO-GR-011966,9.177,45.02,413.15,3,SINV-202405-SUP006-BU2
18257,20240506,359,6,2,PO-GR-011967,9.177,45.0,412.96,3,SINV-202405-SUP006-BU2
18258,20240507,359,6,2,PO-GR-011968,9.177,44.81,411.22,3,SINV-202405-SUP006-BU2
18259,20240523,360,6,2,PO-GR-011969,9.882,63.89,631.36,3,SINV-202405-SUP006-BU2
18260,20240527,360,6,2,PO-GR-011970,9.882,63.93,631.76,3,SINV-202405-SUP006-BU2
18261,20240502,361,6,2,PO-GR-011971,13.725,90.82,1246.5,3,SINV-202405-SUP006-BU2
18262,20240506,361,6,2,PO-GR-011972,13.725,90.47,1241.7,3,SINV-202405-SUP006-BU2
18263,20240515,361,6,2,PO-GR-011973,13.725,90.16,1237.45,3,SINV-202405-SUP006-BU2
18264,20240516,361,6,2,PO-GR-011974,13.725,90.18,1237.72,3,SINV-202405-SUP006-BU2
18265,20240513,362,6,2,PO-GR-011975,51.179,102.94,5268.37,3,SINV-202405-SUP006-BU2
18266,20240515,362,6,2,PO-GR-011976,51.179,103.74,5309.31,3,SINV-202405-SUP006-BU2
18267,20240516,362,6,2,PO-GR-011977,51.179,103.59,5301.63,3,SINV-202405-SUP006-BU2
18268,20240520,362,6,2,PO-GR-011978,51.179,103.63,5303.68,3,SINV-202405-SUP006-BU2
18269,20240513,363,6,2,PO-GR-011979,2.174,134.82,293.1,3,SINV-202405-SUP006-BU2
18270,20240529,363,6,2,PO-GR-011980,2.173,133.82,290.79,3,SINV-202405-SUP006-BU2
18271,20240513,364,6,2,PO-GR-011981,10.831,47.67,516.31,3,SINV-202405-SUP006-BU2
18272,20240516,364,6,2,PO-GR-011982,10.831,47.67,516.31,3,SINV-202405-SUP006-BU2
18273,20240507,365,6,2,PO-GR-011983,7.388,68.06,502.83,3,SINV-202405-SUP006-BU2
18274,20240513,365,6,2,PO-GR-011984,7.388,68.24,504.16,3,SINV-202405-SUP006-BU2
18275,20240516,365,6,2,PO-GR-011985,7.389,68.36,505.11,3,SINV-202405-SUP006-BU2
18276,20240506,366,6,2,PO-GR-011986,10.858,91.51,993.62,3,SINV-202405-SUP006-BU2
18277,20240520,366,6,2,PO-GR-011987,10.858,90.79,985.8,3,SINV-202405-SUP006-BU2
18278,20240530,366,6,2,PO-GR-011988,10.857,91.51,993.52,3,SINV-202405-SUP006-BU2
18279,20240505,367,6,2,PO-GR-011989,6.176,112.96,697.64,3,SINV-202405-SUP006-BU2
18280,20240507,367,6,2,PO-GR-011990,6.175,112.96,697.53,3,SINV-202405-SUP006-BU2
18281,20240505,368,6,2,PO-GR-011991,9.381,145.91,1368.78,3,SINV-202405-SUP006-BU2
18282,20240529,368,6,2,PO-GR-011992,9.381,146.23,1371.78,3,SINV-202405-SUP006-BU2
18283,20240530,368,6,2,PO-GR-011993,9.381,146.92,1378.26,3,SINV-202405-SUP006-BU2
18284,20240502,369,6,2,PO-GR-011994,11.875,72.74,863.79,3,SINV-202405-SUP006-BU2
18285,20240513,369,6,2,PO-GR-011995,11.875,72.55,861.53,1,
18286,20240529,369,6,2,PO-GR-011996,11.875,73.06,867.59,3,SINV-202405-SUP006-BU2
18287,20240506,370,6,2,PO-GR-011997,7.898,102.72,811.28,3,SINV-202405-SUP006-BU2
18288,20240515,370,6,2,PO-GR-011998,7.898,103.15,814.68,3,SINV-202405-SUP006-BU2
18289,20240523,370,6,2,PO-GR-011999,7.899,103.67,818.89,3,SINV-202405-SUP006-BU2
18290,20240502,371,6,2,PO-GR-012000,9.994,82.74,826.9,2,
18291,20240516,371,6,2,PO-GR-012001,9.994,83.13,830.8,3,SINV-202405-SUP006-BU2
18292,20240520,371,6,2,PO-GR-012002,9.994,82.71,826.6,3,SINV-202405-SUP006-BU2
18293,20240513,372,6,2,PO-GR-012003,11.035,106.23,1172.25,3,SINV-202405-SUP006-BU2
18294,20240515,372,6,2,PO-GR-012004,11.035,105.97,1169.38,3,SINV-202405-SUP006-BU2
18295,20240523,372,6,2,PO-GR-012005,11.036,106.24,1172.46,3,SINV-202405-SUP006-BU2
18296,20240502,373,6,2,PO-GR-012006,9.652,70.74,682.78,3,SINV-202405-SUP006-BU2
18297,20240505,373,6,2,PO-GR-012007,9.652,71.11,686.35,3,SINV-202405-SUP006-BU2
18298,20240530,373,6,2,PO-GR-012008,9.653,71.16,686.91,3,SINV-202405-SUP006-BU2
18299,20240505,374,6,2,PO-GR-012009,12.528,44.13,552.86,3,SINV-202405-SUP006-BU2
18300,20240506,374,6,2,PO-GR-012010,12.528,44.16,553.24,2,
18301,20240524,374,6,2,PO-GR-012011,12.528,44.4,556.24,3,SINV-202405-SUP006-BU2
18302,20240527,374,6,2,PO-GR-012012,12.528,44.33,555.37,3,SINV-202405-SUP006-BU2
18303,20240509,375,6,2,PO-GR-012013,3.307,104.38,345.18,3,SINV-202405-SUP006-BU2
18304,20240524,375,6,2,PO-GR-012014,3.306,104.34,344.95,3,SINV-202405-SUP006-BU2
18305,20240502,376,6,2,PO-GR-012015,11.873,134.96,1602.38,3,SINV-202405-SUP006-BU2
18306,20240515,376,6,2,PO-GR-012016,11.873,135.36,1607.13,3,SINV-202405-SUP006-BU2
18307,20240520,376,6,2,PO-GR-012017,11.873,134.68,1599.06,3,SINV-202405-SUP006-BU2
18308,20240530,376,6,2,PO-GR-012018,11.871,135.65,1610.3,3,SINV-202405-SUP006-BU2
18309,20240520,377,6,2,PO-GR-012019,9.828,50.62,497.49,3,SINV-202405-SUP006-BU2
18310,20240527,377,6,2,PO-GR-012020,9.828,50.68,498.08,3,SINV-202405-SUP006-BU2
18311,20240530,377,6,2,PO-GR-012021,9.828,50.73,498.57,3,SINV-202405-SUP006-BU2
18312,20240507,378,6,2,PO-GR-012022,56.367,105.46,5944.46,3,SINV-202405-SUP006-BU2
18313,20240509,378,6,2,PO-GR-012023,56.367,106.18,5985.05,3,SINV-202405-SUP006-BU2
18314,20240516,378,6,2,PO-GR-012024,56.367,105.96,5972.65,2,
18315,20240524,378,6,2,PO-GR-012025,56.369,106.16,5984.13,3,SINV-202405-SUP006-BU2
18316,20240502,379,6,2,PO-GR-012026,60.643,55.19,3346.89,3,SINV-202405-SUP006-BU2
18317,20240507,379,6,2,PO-GR-012027,60.643,55.16,3345.07,3,SINV-202405-SUP006-BU2
18318,20240520,379,6,2,PO-GR-012028,60.643,55.05,3338.4,2,
18319,20240527,379,6,2,PO-GR-012029,60.643,55.22,3348.71,3,SINV-202405-SUP006-BU2
18320,20240506,380,6,2,PO-GR-012030,8.447,89.01,751.87,2,
18321,20240515,380,6,2,PO-GR-012031,8.447,88.86,750.6,3,SINV-202405-SUP006-BU2
18322,20240529,380,6,2,PO-GR-012032,8.446,88.61,748.4,3,SINV-202405-SUP006-BU2
18323,20240515,381,6,2,PO-GR-012033,10.1,44.83,452.78,3,SINV-202405-SUP006-BU2
18324,20240523,381,6,2,PO-GR-012034,10.1,44.71,451.57,3,SINV-202405-SUP006-BU2
18325,20240509,382,6,2,PO-GR-012035,12.785,107.21,1370.68,3,SINV-202405-SUP006-BU2
18326,20240515,382,6,2,PO-GR-012036,12.785,107.49,1374.26,3,SINV-202405-SUP006-BU2
18327,20240530,382,6,2,PO-GR-012037,12.784,107.89,1379.27,3,SINV-202405-SUP006-BU2
18328,20240507,383,6,2,PO-GR-012038,64.449,33.18,2138.42,3,SINV-202405-SUP006-BU2
18329,20240513,383,6,2,PO-GR-012039,64.449,33.14,2135.84,3,SINV-202405-SUP006-BU2
18330,20240520,383,6,2,PO-GR-012040,64.449,33.22,2141.0,3,SINV-202405-SUP006-BU2
18331,20240524,383,6,2,PO-GR-012041,64.448,33.18,2138.38,3,SINV-202405-SUP006-BU2
18332,20240502,384,6,2,PO-GR-012042,7.788,32.55,253.5,3,SINV-202405-SUP006-BU2
18333,20240507,384,6,2,PO-GR-012043,7.788,32.33,251.79,3,SINV-202405-SUP006-BU2
18334,20240520,384,6,2,PO-GR-012044,7.789,32.65,254.31,3,SINV-202405-SUP006-BU2
18335,20240502,385,6,2,PO-GR-012045,12.755,36.31,463.13,3,SINV-202405-SUP006-BU2
18336,20240505,385,6,2,PO-GR-012046,12.755,36.18,461.48,3,SINV-202405-SUP006-BU2
18337,20240529,385,6,2,PO-GR-012047,12.756,36.33,463.43,3,SINV-202405-SUP006-BU2
18338,20240505,386,6,2,PO-GR-012048,62.311,29.56,1841.91,3,SINV-202405-SUP006-BU2
18339,20240509,386,6,2,PO-GR-012049,62.311,29.67,1848.77,3,SINV-202405-SUP006-BU2
18340,20240513,386,6,2,PO-GR-012050,62.311,29.45,1835.06,3,SINV-202405-SUP006-BU2
18341,20240515,386,6,2,PO-GR-012051,62.31,29.67,1848.74,1,
18342,20240520,387,6,2,PO-GR-012052,12.774,55.66,711.0,3,SINV-202405-SUP006-BU2
18343,20240524,387,6,2,PO-GR-012053,12.774,55.76,712.28,3,SINV-202405-SUP006-BU2
18344,20240530,387,6,2,PO-GR-012054,12.775,56.08,716.42,3,SINV-202405-SUP006-BU2
18345,20240507,388,11,2,PO-GR-012055,15.052,225.69,3397.09,1,
18346,20240509,388,11,2,PO-GR-012056,15.052,225.32,3391.52,3,SINV-202405-SUP011-BU2
18347,20240530,388,11,2,PO-GR-012057,15.051,224.98,3386.17,3,SINV-202405-SUP011-BU2
18348,20240507,389,11,2,PO-GR-012058,11.494,54.92,631.25,2,
18349,20240509,389,11,2,PO-GR-012059,11.494,55.03,632.51,3,SINV-202405-SUP011-BU2
18350,20240524,389,11,2,PO-GR-012060,11.494,55.07,632.97,3,SINV-202405-SUP011-BU2
18351,20240507,390,11,2,PO-GR-012061,79.195,39.19,3103.65,1,
18352,20240509,390,11,2,PO-GR-012062,79.195,39.29,3111.57,3,SINV-202405-SUP011-BU2
18353,20240520,390,11,2,PO-GR-012063,79.195,38.98,3087.02,3,SINV-202405-SUP011-BU2
18354,20240530,390,11,2,PO-GR-012064,79.197,39.3,3112.44,3,SINV-202405-SUP011-BU2
18355,20240513,391,11,2,PO-GR-012065,72.462,1456.23,105521.34,2,
18356,20240515,391,11,2,PO-GR-012066,72.462,1458.84,105710.46,3,SINV-202405-SUP011-BU2
18357,20240516,391,11,2,PO-GR-012067,72.462,1458.85,105711.19,3,SINV-202405-SUP011-BU2
18358,20240527,391,11,2,PO-GR-012068,72.461,1460.98,105864.07,3,SINV-202405-SUP011-BU2
18359,20240502,392,11,2,PO-GR-012069,14.123,1394.81,19698.9,3,SINV-202405-SUP011-BU2
18360,20240515,392,11,2,PO-GR-012070,14.123,1401.5,19793.38,3,SINV-202405-SUP011-BU2
18361,20240516,392,11,2,PO-GR-012071,14.122,1406.23,19858.78,3,SINV-202405-SUP011-BU2
18362,20240505,393,11,2,PO-GR-012072,9.258,1629.2,15083.13,3,SINV-202405-SUP011-BU2
18363,20240506,393,11,2,PO-GR-012073,9.258,1619.08,14989.44,3,SINV-202405-SUP011-BU2
18364,20240524,393,11,2,PO-GR-012074,9.258,1627.49,15067.3,3,SINV-202405-SUP011-BU2
18365,20240507,394,11,2,PO-GR-012075,66.302,1647.66,109243.15,3,SINV-202405-SUP011-BU2
18366,20240527,394,11,2,PO-GR-012076,66.302,1639.03,108670.97,3,SINV-202405-SUP011-BU2
18367,20240529,394,11,2,PO-GR-012077,66.302,1644.91,109060.82,3,SINV-202405-SUP011-BU2
18368,20240530,394,11,2,PO-GR-012078,66.303,1648.32,109288.56,3,SINV-202405-SUP011-BU2
18369,20240505,395,11,2,PO-GR-012079,9.533,267.54,2550.46,3,SINV-202405-SUP011-BU2
18370,20240520,395,11,2,PO-GR-012080,9.533,266.66,2542.07,3,SINV-202405-SUP011-BU2
18371,20240523,395,11,2,PO-GR-012081,9.533,267.61,2551.13,3,SINV-202405-SUP011-BU2
18372,20240515,396,1,2,PO-GR-012082,62.544,276.16,17272.15,1,
18373,20240516,396,1,2,PO-GR-012083,62.544,275.65,17240.25,3,SINV-202405-SUP001-BU2
18374,20240524,396,1,2,PO-GR-012084,62.544,276.42,17288.41,3,SINV-202405-SUP001-BU2
18375,20240527,396,1,2,PO-GR-012085,62.543,275.74,17245.61,3,SINV-202405-SUP001-BU2
18376,20240513,397,1,2,PO-GR-012086,8.116,307.18,2493.07,3,SINV-202405-SUP001-BU2
18377,20240523,397,1,2,PO-GR-012087,8.115,306.92,2490.66,3,SINV-202405-SUP001-BU2
18378,20240524,398,1,2,PO-GR-012088,11.208,509.99,5715.97,2,
18379,20240527,398,1,2,PO-GR-012089,11.208,508.57,5700.05,3,SINV-202405-SUP001-BU2
